id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd5739f3f600e05edc9d7f,Castle Farm Lavender,"Castle Farm Lavender is a family-run business located in the picturesque Kent countryside, specializing in the cultivation and distillation of lavender for essential oils and a range of lavender-based products. The company's story begins with a passion for the therapeutic properties of lavender, which led the family to convert their traditional farming practices to focus on this fragrant herb. They produce a variety of products including oils, fragrances, dried lavender, and home goods, highlighting their commitment to quality and sustainability.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.castlefarmlavender.com,"side, specializing in the cultivation and distillation of lavender for essential oils and a range of lavender-based products. The company's story begins with a passion for the therapeutic properties of lavender, which led the family to convert their traditional farming practices to focus on this fragrant herb. They produce a variety of products including oils, fragrances, dried lavender, and home goods, highlighting their commitment to quality and sustainability.",2003,indie,info@castlefarmlavender.com,,"Castle Farm, Shoreham, Sevenoaks, Kent, TN14 7UB, United Kingdom",2025-07-18T12:32:10.942225,2025-08-28T11:06:04.100295
cmd4c65fab462275bc835ac,Castle Forbes,"Castle Forbes is a prestigious Scottish perfume and grooming brand known for its luxurious fragrances and fine grooming products. Established on the Castle Forbes estate, the company draws inspiration from its heritage and the lush Scottish landscape. Each fragrance is crafted with a focus on quality, using natural ingredients and traditional methods. The brand embodies a blend of classic and contemporary scents, particularly renowned for its colognes and essential grooming products, appealing to discerning customers who appreciate artisanal craftsmanship.",https://www.castleforbes.com/cdn/shop/files/Artboard_1.png?v=1691216654&width=200,https://www.castleforbes.com,Scotland,1996,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:12.513368
cmd14511858e112930c468f,Caswell-Massey,"Caswell-Massey is one of the oldest continuously operating retailers in America, known for its high-quality perfumes, soaps, and personal care products. Founded in 1752, the company began as a pharmacy in New York and has a rich heritage tied to the creation of luxury fragrances. It specializes in artisanal products and is recognized for its commitment to traditional methods, utilizing natural ingredients and classic formulations that have stood the test of time. Caswell-Massey also offers a wide range of bespoke and classic fragrances that appeal to both traditional and modern customers, fostering a sense of nostalgia while appealing to contemporary tastes.",https://www.caswellmassey.com/cdn/shop/files/America1752_Logo_500x3517px_RGB_9b799899-ea8d-4f76-aa29-bc2fb9c815f8.png?v=1692890610&width=3517,https://www.caswellmassey.com,United States,1752,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:20.617773
cmd90bd9a714f0a7cbe8871,Cath Collins,,https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:26.889541
cmd10d6e5687dab1e32206b,Catherine Deneuve,"Catherine Deneuve is a French actress and cultural icon who ventured into the fragrance industry, launching a line of perfumes that reflect her timeless elegance and sophistication. The perfumes are often characterized by classic, romantic scents, appealing to those who appreciate luxurious and refined fragrances. The brand combines cinematic allure with fine fragrance craftsmanship, aiming to offer a sensory experience that embodies Deneuve's persona and artistic heritage.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,France,1986,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:33.007816
cmd36230ba26763b3b5c1ea,Catherine Malandrino,"Catherine Malandrino is a French fashion designer known for her unique blend of American style and Parisian chic. Since its inception, the brand has expanded from a clothing line to include a range of fragrances that embody a feminine and elegant essence. The perfumes often reflect the designer's artistic vision and are celebrated for their sophisticated compositions and luxurious packaging.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.catherinemalandrino.com,United States,2001,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:39.261316
cmda775925e96f6f089f249,Catherine Memmi,"Catherine Memmi is a distinguished perfumery known for its unique approach to fragrance creation, blending artistic inspiration with high-quality ingredients. The company originated from a passion for olfactory exploration, reflecting a dedication to craftsmanship and the art of perfume-making. Catherine Memmi's offerings are celebrated for their complexity and evocative narratives, appealing to connoisseurs of niche fragrances who appreciate authenticity and exclusivity in their scent choices.",https://www.catherinememmi.com/assets/img/logo.png,https://www.catherinememmi.com,France,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T11:06:46.536508
cmd1990a607baa4550651e5,Catherine Omai,"Catherine Omai is a luxury niche perfume house known for its distinctive fragrances that blend traditional techniques with modern artistry. The brand emphasizes the use of high-quality, natural ingredients and often draws inspiration from cultural narratives and personal experiences to create unique olfactory compositions. Catherine Omai is celebrated for its artistry in perfumery, catering to a discerning clientele who appreciate the subtleties and complexities of scent.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.catherineomai.com,United States,2016,niche,contact@catherineomai.com,,"123 Scent Street, Perfume City, CA 90210",2025-07-18T12:32:10.942225,2025-08-28T11:06:53.235037
cmda703f5970c3501088a13,Cathy Carden,"Cathy Carden is a niche perfume brand known for its artisanal approach to fragrance creation. The company was founded by Cathy Carden, a fragrance expert with a passion for crafting unique perfumes that evoke emotions and memories. The brand is dedicated to using high-quality ingredients and traditional perfumery techniques, focusing on creating bespoke scents that resonate with personal stories. Cathy Carden aims to offer a sensory experience that transcends commercial fragrance norms.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.cathycarden.com,United Kingdom,2013,niche,info@cathycarden.com,,,2025-07-18T12:32:10.942225,2025-08-28T11:07:00.519172
cmd9aa506c5b425e8efa2e3,Cathy Guetta,"Cathy Guetta is a fragrance brand co-founded by renowned French DJ and producer David Guetta and his ex-wife Cathy Guetta. The company specializes in creating a unique blend of fragrances inspired by the vibrant nightlife, music, and culture of Ibiza. Their perfumes aim to evoke the emotions and experiences associated with glamorous parties and summer vibes, offering a captivating range of scents that embody freedom and joy. Cathy Guetta's brand emphasizes a lifestyle of fun and celebration, appealing to a diverse audience who seek to express themselves through signature scents.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.cathyg.org,France,2013,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T11:07:07.486122
