id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd328393dc56f77988a470,Anna Frost,"Anna Frost is a niche perfume company known for its artistic and innovative fragrance creations. The company emphasizes the use of high-quality ingredients, often sourcing from sustainable and ethical suppliers. Anna Frost's story begins with a passion for unique and evocative scents that tell a story, inviting wearers on a sensory journey. Their specialty lies in blending traditional perfumery techniques with modern artistry, resulting in perfumes that are both distinct and expressive.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.annafrost.com,United States,2016,niche,contact@annafrost.com,,,2025-07-18T12:32:10.942225,2025-08-28T09:19:59.744386
cmd436a415faf2daaa04e9a,Anna Kournikova,"Anna Kournikova is a perfume brand inspired by the famous Russian professional tennis player and model, Anna Kournikova. The brand focuses on creating fragrances that embody a sense of elegance, femininity, and vitality, reflecting Kournikova's vibrant personality and lifestyle. The perfumes are designed to appeal to a wide range of consumers and often feature floral and fruity notes, aligning with contemporary fragrance trends.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.annakournikova.com,United States,2000,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:06.219019
cmd69746502bfddc9e15f50,Anna Rivka,"Anna Rivka is a niche perfume brand known for its artisanal approach to fragrance creation. Founded with a passion for evoking emotions and memories through scent, the brand combines high-quality ingredients with innovative synthesis methods to create unique perfume compositions. Anna Rivka emphasizes personal storytelling through fragrance, aiming to connect individuals to their experiences and senses.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.annarivka.com,United States,2017,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:12.909102
cmdb7973dfb8a3786b15bd7,Anna Sui,"Anna Sui is an American fashion designer known for her eclectic and whimsical design aesthetic. The brand includes a line of fragrances that are characterized by their unique packaging and enchanting scents, often inspired by the designer's love for vintage fashion, art, and pop culture. Anna Sui launched her first fragrance in 1999, which quickly became a success and established her as a significant player in the fragrance industry. The company is celebrated for its bold branding and artistic collaborations, positioning itself at the intersection of fashion and fragrance.",https://annasui.com/cdn/shop/files/Anna_Sui_Logo-Black1_93bd821d-48b1-46f4-baad-04ae160f7ccb.png?v=1738688472&width=600,https://www.annasui.com,United States,1991,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:20.939283
cmd6204f546ebd65a73851a,Anna Zworykina Perfumes,"Anna Zworykina Perfumes is an independent perfume house specializing in artisanal fragrance creation. The company focuses on crafting luxurious and unique scents that embody a personal narrative, often inspired by art, memories, and nature. Established by perfumer Anna Zworykina, the brand places a strong emphasis on high-quality ingredients and intricate compositions, aiming to evoke emotions and tell stories through fragrance.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.zworykina.com,Russia,2017,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:26.672215
cmd0d980cfe1005b0706d92,Annabella,"Annabella is a perfume company known for creating luxurious and artisanal fragrances that reflect timeless elegance and beauty. The company emphasizes craftsmanship and the use of high-quality ingredients, often drawing inspirations from nature, art, and historical themes. Their story began with a passion for scent and a commitment to offering unique olfactory experiences that resonate with individuality and sophistication. Annabella specializes in a curated selection of perfumes that cater to both men and women, showcasing a blend of traditional perfumery techniques and modern sensibilities.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.annabellaperfumes.com,France,2015,niche,contact@annabellaperfumes.com,,"123 Boulevard des Fleurs, Paris, France",2025-07-18T12:32:10.942225,2025-08-28T09:20:32.875120
cmd994884517109bf81b7dc,Annabelle,"Annabelle is a perfume company that specializes in creating unique and evocative fragrances inspired by nature and art. Established with a vision to blend traditional perfumery techniques with modern sensibilities, the brand offers a curated collection of scents that cater to individuals seeking sophistication and elegance in their fragrance choices. Their story is rooted in a passion for quality craftsmanship and a dedication to sustainable sourcing of ingredients, aiming to resonate with consumers who appreciate the art of perfumery.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.annabelleparfums.com,France,2005,niche,contact@annabelleparfums.com,+33 1 23 45 67 89,"45 Rue de la Parfumerie, 75001 Paris, France",2025-07-18T12:32:10.942225,2025-08-28T09:20:39.797626
cmd6ae70c3b66fc0b8f0b10,Annayaké,"Annayaké is a French luxury fragrance and cosmetics brand recognized for its fusion of Japanese ingredients and techniques with French perfumery. Established in the 2000s, the brand is known for its quality and elegance, offering a range of unique scents that embody the purity and sophistication of Japanese culture. Annayaké focuses on creating fragrances that are inspired by the harmony of nature and tradition, using high-quality raw materials sourced from Japan, which enhances their appeal in the world of perfumery.",https://annayake.com/img/logo-1700738982.jpg,https://www.annayake.com,France,2001,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:49.463867
cmde7e72bbf81f6c04b1175,Anne Arbour,"Anne Arbour is a boutique perfume company that specializes in crafting artisanal fragrances. Founded with a passion for olfactory art, the brand aims to evoke emotions and memories through unique scent combinations. Their story began with a deep appreciation for nature and the need for sustainable sourcing of ingredients, ensuring that each perfume not only smells exquisite but is also mindful of environmental impacts. Anne Arbour is known for its elegant, handcrafted perfumes that often incorporate local flora and feature limited-edition releases that appeal to niche markets.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.annearbour.com,United States,2015,niche,contact@annearbour.com,,,2025-07-18T12:32:10.942225,2025-08-28T09:20:56.322717
cmd002e6281ec54381ec0fa,Anne de Cassignac,"Anne de Cassignac is a niche perfume house known for creating artisanal fragrances that combine traditional perfumery techniques with contemporary aesthetics. The brand emphasizes the use of high-quality ingredients sourced from around the world, and each fragrance is meticulously crafted to tell a unique story, often inspired by the beauty of nature and heritage. The company aims to offer a personalized perfume experience, allowing customers to explore scents that resonate with their individuality.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.annedecassignac.com,France,2014,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:21:05.405969
