id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd83cae6f2b22585527ac4,Argentum,"Argentum is a niche perfume company that specializes in creating high-quality, artisanal fragrances. Founded by a passionate perfumer, the brand emphasizes a blend of natural ingredients and innovative compositions, showcasing unique scent profiles that tell a story. Argentum's commitment to craftsmanship is reflected in their limited production runs and the use of rare materials, appealing to fragrance enthusiasts looking for something exclusive and authentic. The aesthetics of their packaging often highlight artistic elements, reinforcing their dedication to beauty and design.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.argentumperfumer.com,United Kingdom,2011,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:33:37.097992
cmdca6831cfe14f15291957,Argos,"Argos is a niche perfume company known for its artisanal approach to fragrance creation. Founded by a team of olfactory enthusiasts, the brand focuses on crafting unique, high-quality scents that evoke emotions and memories. Their story is rooted in a passion for the art of perfumery, celebrating individuality and creativity. Argos specializes in using rare ingredients sourced from around the globe, resulting in luxurious fragrances that cater to both men and women. Each scent tells a story and reflects the brand's commitment to excellence and authenticity.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.argosfragrance.com,United States,2015,niche,info@argosfragrance.com,,,2025-07-18T12:32:10.942225,2025-08-28T09:33:43.946912
cmd8bdea7c52abfd971f27f,Aria di Pisa,"Aria di Pisa is a niche perfume company specializing in the creation of unique and artisanal fragrances inspired by the rich cultural heritage and natural beauty of Tuscany, Italy. Founded by a group of passionate perfumers and artisans, the brand is dedicated to crafting high-quality perfumes that evoke the essence of the region. Their collections often feature ingredients sourced from local botanicals and emphasize a blend of traditional perfumery techniques with contemporary scent profiles, catering to discerning customers seeking exclusive fragrances.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.ariadipisa.com,Italy,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:33:50.757957
cmd5a49c342fcdfe99f308d,Ariana & Evans,"Ariana & Evans is a niche perfume company known for crafting high-quality fragrances that emphasize luxury and artistry. Founded by a fragrance enthusiast and entrepreneur, the brand focuses on using premium ingredients to create unique scent compositions. They offer a wide range of perfumes that appeal to both men and women, aiming to deliver an olfactory experience that resonates on a personal level. Their story emphasizes a commitment to small-batch production and artisanal techniques, setting them apart in a crowded market.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.arianaandevans.com,United States,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:33:57.392462
cmde63b64660e87fe8a1fe7,Ariana Grande,"Ariana Grande's perfume company is a celebrity fragrance brand that capitalizes on the pop singer's persona and musical influence. The brand is known for its sweet, fruity, and floral fragrances that often reflect the aesthetic and themes present in Grande's music. The first fragrance, ""Ariana Grande Eau de Parfum,"" was launched in 2015, and the success of this product spurred additional releases, creating a dedicated line of perfumes that resonate with her fanbase. The brand focuses on creating accessible yet high-quality scents, appealing primarily to a younger audience.",https://www.arianagrande.com/wp-content/uploads/sites/1668/2024/01/logo.png,https://www.arianagrande.com,United States,2015,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:05.129749
cmd5516068bb6c7c9c03182,Ariane Inden,"Ariane Inden is a luxury perfume brand known for its artisanal approach to fragrance creation. The company focuses on crafting unique and sophisticated perfumes that evoke emotions and memories, often inspired by nature and personal experiences. With an emphasis on high-quality ingredients and exceptional craftsmanship, Ariane Inden appeals to discerning customers looking for exclusive scent combinations that stand out in the market. The brand's story is rooted in a dedication to the art of perfumery, with a commitment to innovation and sustainability.",https://arianeinden.com/wp-content/uploads/2022/08/Ariane_Inden-logo_wit.png,https://www.arianeinden.com,France,2015,niche,contact@arianeinden.com,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:15.280082
cmd23cc6558ca6f5bdbbcb6,Arielle Shoshana,"Arielle Shoshana is a fragrance company known for its commitment to creating personalized and sensory-rich perfume experiences. Founded by Arielle Shoshana, the company emphasizes individuality and creativity in its offerings, catering to consumers looking for unique and tailored scents. The company also offers various workshops and events, allowing customers to engage with fragrance creation hands-on and explore their own olfactory preferences.",https://www.arielleshoshana.com/cdn/shop/files/ArielleShoshanalogo_1.png?v=1693848712&width=270,https://www.arielleShoshana.com,United States,2017,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:21.746151
cmdf09b172972968acf885b,Arif,"Arif is a perfume company known for its dedication to crafting high-quality fragrances infused with cultural heritage. Established with a passion for the artistry of perfume-making, Arif combines traditional techniques with contemporary trends to create unique scents that resonate with a diverse audience. Their specialties include oriental and floral fragrances catering to various tastes and preferences, making them a notable player in the niche market.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:27.395081
cmd8050a062fa754abe8e82,Arketip Design Studio,"Arketip Design Studio is a specialized creative firm that focuses on producing artisanal fragrances and exclusive home scents. Based in a design-driven environment, they blend elements of contemporary art and innovative design in their perfumes, appealing to a discerning audience that values unique olfactory experiences. Arketip emphasizes sustainable practices in their creation process and sources high-quality, often natural ingredients, reflecting a commitment to artistry and environmental responsibility in their products.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.arketipdesignstudio.com,Italy,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:33.890103
cmd612f60e0aeb41420c734,Arks,"Arks is a contemporary perfume company specializing in crafting unique fragrances that blend traditional artistry with modern sensibilities. The brand focuses on using high-quality ingredients and sustainable practices, aiming to create a personal olfactory experience for consumers. Arks has built a reputation for its minimalist yet impactful scent profiles, appealing to a niche market that values individuality and authenticity. The journey of Arks began with a vision to disrupt the mainstream perfume industry by prioritizing individuality in scent selection and promoting eco-consciousness.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.arksperfume.com,United States,2020,niche,contact@arksperfume.com,,,2025-07-18T12:32:10.942225,2025-08-28T09:34:40.910591
