id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmda1197e6ac4c094723ecf,Boots No.7,"Boots No.7 is a well-known brand within the skincare and beauty category, particularly recognized for its affordable yet effective products, including perfumes. Starting its journey as a pharmacy brand, No.7, which was created by Boots in the early 1930s, offers a range of cosmetics, skincare, and fragrances that cater to diverse customer needs. The line is known for its commitment to innovation and quality, frequently integrating advanced skincare technology into its products. Boots No.7 is especially recognized for its inclusive approach to beauty, providing options that appeal to a wide demographic group.",https://assets.boots.com/content/dam/boots/brands/brand---n/no7-pro-artist-collection/no7-pro-artist-collection_bt/2025_no7-pro-artist-collection_cp/no-7-pro-artist-collection_cp_2025-06/2024-09_no7_content-page_pro-artist_logo_white.dam.ts%3D1748952387441.png,https://www.boots.com/no7,United Kingdom,1935,drugstore,,,"1 Watford Way, Hendon, London, NW4 3JH, United Kingdom",2025-07-18T12:32:10.942225,2025-08-28T10:39:05.076253
cmdc295b56c9466bbee67be,Boots,"Boots is a well-known pharmacy-led health and beauty retailer in the UK that also offers a range of fragrance products. Established in 1849, the company has built a reputation for quality and value in healthcare, beauty, and wellness. Boots offers various local and international perfume brands along with its in-house brands, focusing on affordability and accessibility for consumers. The company's specialty lies in its wide selection of personal care products, including a diverse perfume portfolio for men and women.",https://assets.boots.com/content/dam/boots/brands/brand---n/no7-pro-artist-collection/no7-pro-artist-collection_bt/2025_no7-pro-artist-collection_cp/no-7-pro-artist-collection_cp_2025-06/2024-09_no7_content-page_pro-artist_logo_black.dam.ts%3D1748952387422.png,https://www.boots.com,United Kingdom,1849,drugstore,,+44 345 609 0050,"1 Thane Road West, Nottingham, NG2 3AA, United Kingdom",2025-07-18T12:32:10.942225,2025-08-28T10:39:14.348910
cmd2a9aec45c9193282da52,Borella,"Borella is a perfume company that specializes in creating high-quality, artisanal fragrances. The brand is known for its commitment to using natural ingredients and traditional crafting methods to produce unique scent profiles. Borella's story began with a passion for fragrance and a dedication to sustainability, aiming to capture the essence of nature in every bottle. Their collections often reflect a blend of contemporary and classic influences, appealing to perfume enthusiasts who appreciate craftsmanship and originality.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:39:21.502193
cmda8c4a0453a0ccf25f1c5,Borghese,"Borghese is a luxury beauty brand that combines Italian heritage with a focus on skincare and fragrance. Originally founded as a skincare line, Borghese has evolved to include a selection of exquisite perfumes that reflect its dedication to high-quality ingredients and sophisticated formulations. The brand is known for its signature blend of alluring fragrances and botanical ingredients, often inspired by rich Italian culture and artistry.",https://www.borghese.com/cdn/shop/files/logo-symbol_11ed8c66-cdaf-476f-8f0e-97c687ea4eff.png?v=1681697316&width=200,https://www.borghese.com,United States,1956,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T10:39:28.368844
cmd6264f01c57e585304260,Boris Bidjan Saberi,"Boris Bidjan Saberi is a luxury fashion brand founded by the designer Boris Bidjan Saberi. Known for its innovative approach to contemporary menswear and avant-garde aesthetics, the brand combines tailored elegance with urban influences. The company explores themes of identity and functionality, often utilizing unconventional materials and techniques. While the brand is primarily recognized for its clothing collections, it also extends into the realm of fragrances, reflecting its unique design philosophy and artistic vision.",https://www.borisbidjansaberi.com/img/boris-bidjan-logo-1615979032.jpg,https://www.borisbidjansaberi.com,Germany,2006,designer,,,"Berlin, Germany",2025-07-18T12:32:10.942225,2025-08-28T10:39:37.100553
cmd907cbc78355d83ca5562,BORNTOSTANDOUT,"BORNTOSTANDOUT is an innovative perfume company that specializes in creating unique and distinctive fragrances that cater to those who wish to express their individuality and stand apart from the crowd. The brand’s story is rooted in the desire to empower people through the art of scent, offering a range of perfumes that combine creativity and quality. Each fragrance is crafted with attention to detail, drawing inspiration from various cultures and experiences, which reflects the brand's commitment to originality and self-expression.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:39:44.000130
cmd7cf8c5593f5ebda193b7,Borouj Parfum,"Borouj Parfum is a luxury perfume house that specializes in crafting high-quality fragrances inspired by traditional Middle Eastern perfumery. Established with a mission to blend traditional scents with modern techniques, Borouj Parfum emphasizes artisanal craftsmanship and unique scent profiles. The company is known for its attention to detail and the use of premium ingredients, providing a range of perfumes that reflect the rich cultural heritage of the Middle East.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.boroujparfum.com,United Arab Emirates,2017,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:39:50.589219
cmdfa34f96a815d516866cf,Borsalino,"Borsalino is an Italian company renowned for its high-quality felt and straw hats, but it also extends its creative essence into the world of perfumes. Founded in 1857, Borsalino has a rich history synonymous with craftsmanship and elegance. The brand has a penchant for merging classic style with modern aesthetics, appealing to a luxury clientele. Their fragrances reflect the sophistication of the brand, designed with the same meticulous attention to detail as their hats, suggesting a lifestyle that embodies Italian artistry and refinement.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.borsalino.com,Italy,1857,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:39:58.149245
cmdd29fd2e270f894ddc07d,Borsari 1870,"Borsari 1870 is a historic Italian fragrance company renowned for its artisanal approach to perfumery. Founded in Bologna, Italy, the company specializes in creating high-quality, traditional perfumes that capture the essence of Italian craftsmanship. With a legacy dating back over 150 years, Borsari 1870 has maintained its commitment to using premium ingredients and classic formulations, making it a staple in the niche perfume market. Their collections often reflect cultural heritage and artistic influences, appealing to connoisseurs of fine fragrances.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.borsari1870.com,Italy,1870,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:40:05.996161
cmd3db98444d9cb73ccefb2,Bortnikoff,"Bortnikoff is a luxury niche perfume house founded by the perfumer Dmitry Bortnikoff. The company focuses on creating high-quality, artisanal fragrances that reflect a deep understanding of perfumery and a rich olfactory experience. Bortnikoff draws inspiration from nature, art, and individual emotions, crafting scents that are often complex and multifaceted. Their specialty lies in using rare ingredients and traditional perfumery techniques, which gives their products a unique signature and appeal to connoisseurs of fine fragrances.",https://www.bortnikoff.com/wp-content/uploads/2022/04/logoweb.jpg,https://www.bortnikoff.com,Russia,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:40:13.122585
