id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmdf707a3ddadc73c183ae7,Maison N-Cigale,"Maison N-Cigale is a niche perfume house that specializes in crafting unique and artistic fragrances that embody the balance between nature and modernity. Founded by a group of passionate artisans and fragrance creators, the brand focuses on using high-quality ingredients sourced from around the world to create evocative scents. Their approach emphasizes storytelling through fragrance, often drawing inspiration from cultural and natural elements to forge a strong emotional connection with their creations.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://maison-n-cigale.com,France,2021,niche,contact@maison-n-cigale.com,,"12 Rue Saint-Honoré, 75001 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T08:03:57.309070
cmd4387279b8030d12a27ad,Maison Nicolas De Barry,"Maison Nicolas De Barry is a French perfume house renowned for its artisanal approach to fragrance creation. The company specializes in crafting high-quality, niche perfumes that blend traditional methods with contemporary sensibilities. Its story is rooted in a passion for perfumery dating back to the 18th century, often inspired by historical themes and handcrafted techniques that highlight the artistry behind each scent. The brand takes pride in sourcing fine ingredients and creating unique, limited-edition offerings that cater to connoisseurs of niche fragrances.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.maisonnicolasdebarry.com,France,2001,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:04:04.143735
cmdf237a73f054caebe4299,Maison Noir,,https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,http://www.maisonnoir.com,France,2015,niche,contact@maisonnoir.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:04:14.050202
cmd47d0cd2b2076d7211491,Maison Nomad Noé,"Maison Nomad Noé is a niche perfumery brand that focuses on creating unique and artisanal fragrances inspired by travel and natural elements. The company emphasizes the use of high-quality, sustainably sourced ingredients to craft distinctive scents that evoke memories and emotions tied to different places around the world. The brand is known for its sophisticated and evocative perfume compositions that often tell a story related to exploration and adventure.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,France,,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:04:20.522929
cmd362af0858de5fdfe452b,Maison Parfum,,https://www.maisonparfum.com/img/maison-parfum-logo-15867082191.jpg,www.maisonparfum.com,France,2010,niche,contact@maisonparfum.com,+33 1 23 45 67 89,,2025-07-18T12:32:10.942225,2025-08-29T08:04:29.490124
cmd831cec7aaac8dc75a366,Maison Rebatchi,,https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.maisonrebatchi.com,France,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:04:37.634835
cmd99453566a6660ddbad56,Maison Solís,"Maison Solís is an artisan perfume house that focuses on crafting unique and high-quality fragrances. The brand is known for blending traditional perfume-making techniques with modern sensibilities, aiming to create scents that evoke emotions and memories. Founded by a team of passionate perfumers, Maison Solís has developed a distinctive portfolio that reflects their commitment to originality and excellence in the art of perfumery. The company values sustainability and often incorporates natural ingredients in their formulations, making them stand out in the competitive fragrance market.",https://maisonsolis.com/cdn/shop/files/MS_Wordmark_RGB_White_165x.png?v=1701224226,www.maisonsolis.com,France,2020,niche,contact@maisonsolis.com,,"25 Rue des Fleurs, Paris, France",2025-07-18T12:32:10.942225,2025-08-29T08:04:45.438338
cmdd5327ce0c676229c89bd,Maison Sybarite,"Maison Sybarite is a luxury niche perfume house based in Paris, France. Founded by a group of passionate fragrance enthusiasts, the brand is known for its artisanal approach to perfumery, specializing in creating unique, high-quality scents that evoke emotions and memories. Each fragrance is meticulously crafted using the finest materials and inspired by various themes, cultures, and historical references. Maison Sybarite places a strong emphasis on storytelling through their scents, aiming to create an immersive sensory experience for their clientele.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.maisonsybarite.com,France,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:04:53.352968
cmd7e091887cf457e793987,Maison Tahité,"Maison Tahité is a prestigious French perfume house that specializes in the creation of niche fragrances. Established with a commitment to craftsmanship, the company seeks to blend traditional perfume-making techniques with modern aesthetics. Their story is rooted in a desire to evoke emotions and memories through scent, with a particular emphasis on using high-quality, sustainable ingredients sourced from around the world. Maison Tahité prides itself on offering unique, olfactory experiences that are crafted in small batches, ensuring exclusivity and a personal touch in each bottle.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.maisontahite.com,France,2019,niche,contact@maisontahite.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:05:03.634253
cmdb749c347280513a44ac3,Maître Parfumeur et Gantier,"Maître Parfumeur et Gantier is a French niche perfume house that specializes in creating high-quality perfumes with a focus on craftsmanship and originality. Established in the 1980s by perfumer and artist Jean-Claude Ellena, the brand is recognized for its unique approach to fragrance creation, which fuses traditional artisanal techniques with contemporary olfactory innovation. The company emphasizes the use of natural ingredients and evokes emotions and memories through its signature scent compositions.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,http://www.maitreparfumeuretgantier.com,France,1988,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:05:12.197905
