id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd6c7410e11ab5f3134d5d,Jordan Samuel,"Jordan Samuel is a niche perfume company that emphasizes the art of fragrance by crafting high-quality, unique scents. Founded by Jordan Samuel, the brand focuses on creating olfactory experiences that evoke personal memories and emotions. The perfumes are characterized by their complexity and are often inspired by natural elements and environments, aiming to provide a deep connection between the fragrance and the wearer. The company also promotes sustainability and careful ingredient sourcing, showcasing a commitment to ethical practices in the fragrance industry.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,http://jordansamuel.com,United States,2016,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:19.952437
cmd7e9ec034477a1d9f6441,Jordi Cuesta,"Jordi Cuesta is a niche perfume house known for its artisanal approach to fragrance creation. The brand focuses on crafting unique scents that reflect the essence of Mediterranean landscapes and cultures. Founded by Jordi Cuesta, a perfumer with a passion for nature and craftsmanship, the company emphasizes the use of high-quality ingredients and traditional techniques to create perfumes that tell a story. Each fragrance is designed to be a sensory journey, often inspired by personal experiences and memories of the founder, making them stand out in the competitive perfume market.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.jordicuesta.com,Spain,2013,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:26.274565
cmd824e93b316468fbe729f,Jordin Sparks,"Jordin Sparks is an American singer, songwriter, and actress who ventured into the perfume industry with the launch of her fragrances. Her perfumes are inspired by her personal experiences and aim to capture the essence of her style and personality. The company specializes in creating fragrances that resonate with both her fan base and a broader audience, reflecting a combination of sophistication and approachability. Her first fragrance, Jordin Sparks, was released in 2010, which marked her entry into the celebrity perfume market.","https://static.wixstatic.com/media/89a903_5cac312308bc40d9960186917ca0430e~mv2.webp/v1/fit/w_640,h_640,q_90,enc_avif,quality_auto/89a903_5cac312308bc40d9960186917ca0430e~mv2.webp",https://www.jordinsparks.com,United States,2010,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:32.579164
cmd9b456b30a118afc6efb4,Jorum Studio,"Jorum Studio is a niche perfume company based in the UK, renowned for its artisanal approach to fragrance creation. Founded by husband and wife duo, Jorum and Amanda Low, the studio specializes in crafting unique, conceptual scents that evoke emotion and storytelling. Their fragrances often incorporate rare ingredients and a blend of traditional and modern perfumery techniques, appealing to connoisseurs and fragrance enthusiasts seeking something extraordinary.",https://jorumstudio.com/cdn/shop/files/jorum_studio.png?v=1648575202&width=400,https://jorumstudio.com,United Kingdom,2018,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:39.295327
cmda0b50791d4dc92c7f331,José Eisenberg,"José Eisenberg is a luxury perfume house founded by the French entrepreneur José Eisenberg. Known for its bold and innovative fragrances, the brand focuses on blending art and science to create unique scent compositions. The company was established with the vision of offering both luxurious and affordable fragrances that are crafted with precision. The brand emphasizes high-quality ingredients and has carved a niche for itself in the perfume industry through its commitment to excellence and luxury.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.jose-eisenberg.com,France,2000,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:45.968916
cmdbda24a8f17761e53305a,Josef Sachs,"Josef Sachs is a niche perfume company known for its artisanal approach to fragrance creation. Founded by perfumer Josef Sachs, the brand focuses on blending traditional techniques with modern aesthetics, offering unique and high-quality scents that resonate with individual preferences and personal stories. The company emphasizes the use of rare ingredients sourced from around the world, ensuring a rich and sensory experience in each fragrance.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.josefsachs.com,United States,2014,niche,info@josefsachs.com,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:52.747487
cmd5074e468bcc37c230094,Joseph Abboud,"Joseph Abboud is a renowned American fashion designer, best known for his luxury menswear and accessories. Founded in 1987, the brand expanded its offerings to include a line of fragrances that reflect Abboud's sophisticated style and commitment to elegance. The fragrances often combine traditional and contemporary elements, aiming to capture the essence of masculinity. The company emphasizes craftsmanship and uses high-quality ingredients in its perfume formulations.",https://josephabboud.com/cdn/shop/t/27/assets/logo.svg?v=151033324333878650681745525035,https://www.josephabboud.com,United States,1987,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T17:30:59.205003
cmd6c87de6d9c2cb9aabdda,Joseph Duclos,"Joseph Duclos is a historic French perfume company that was founded in the 18th century, known for its elegance and craftsmanship in creating luxurious fragrances. The brand has a rich heritage and specializes in high-quality, artisanal perfumes that often reflect the authenticity of traditional perfumery methods. Joseph Duclos has positioned itself within the niche market of fine fragrances, catering to discerning customers looking for unique scent experiences.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,France,1782,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:31:05.511642
cmd506b368fe07ea7ed2eb9,Joseph Jivago,"Joseph Jivago is a luxury perfume company founded by renowned perfumer Joseph Jivago, known for creating distinctive and high-quality fragrances. The company highlights artisanal craftsmanship and unique scent profiles, often inspired by exotic ingredients and personal experiences. Its offerings cater to a clientele that seeks unique, sophisticated fragrances that stand out in the market. The brand's legacy is rooted in the pursuit of fragrance innovation and creativity, making it a notable entity within the niche perfume sector.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,http://www.josephjivago.com,United States,1992,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:31:11.879661
cmdec16df2a0510189c74cf,Joseph Watson and Sons,"Joseph Watson and Sons is a historic British fragrance house with a legacy dating back to the 19th century. The company is known for its artisanal approach to perfumery, specializing in creating high-quality, bespoke fragrances. The brand's story is rooted in traditional craftsmanship, blending classic techniques with contemporary trends to produce unique scent compositions. Their commitment to quality and innovation has solidified their reputation in the niche perfume market.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,United Kingdom,1883,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:31:17.915789
