id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd18f2d77811391abcd957,Holiday Magic,"Holiday Magic is a fragrance company that specializes in seasonal scents, particularly focusing on holiday-themed perfumes and home fragrances. Established with a mission to evoke the spirit and memories of festive seasons, the company aims to create nostalgic experiences through their unique and evocative fragrances. Their offerings often include candle lines and gift sets that cater to various holiday celebrations, enhancing the festive atmosphere with aromatic experiences.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:07.376724
cmd12cc54f1cd3bdaf85bcb,Hollister,"Hollister Co. is a retailer that embodies the California lifestyle, specifically targeting the teenage demographic. The company, a subsidiary of Abercrombie & Fitch Co., is known for its clothing and accessories, which include a range of branded fragrances. Hollister fragrances are designed to reflect the youthful spirit and laid-back aesthetic associated with the brand. Their scents often feature fresh and casual notes inspired by the beach and Southern California vibes. The company emphasizes a relaxed, carefree lifestyle through both their clothing and fragrance lines.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.hollisterco.com,United States,2000,designer,,,"4200 W 115th St, Leawood, KS 66211, United States",2025-07-18T12:32:10.942225,2025-08-28T16:38:14.510963
cmd84cfb33fb811e589f997,Hollyoaks,"Hollyoaks is primarily known as a British soap opera that began airing in 1995. While it is not a dedicated perfume company, the brand has ventured into the fragrance market by creating perfumes inspired by the show's characters and themes. These fragrances are often marketed toward the younger audience who are fans of the series, incorporating pop culture elements into their scent profiles.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,United Kingdom,1995,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:20.642867
cmd51717efb196bac954219,Holmes,"Holmes is a boutique perfume company that emphasizes natural and sustainable ingredients in their fragrance creations. Established with a mission to craft unique and evocative scents, the brand combines artistry with tradition, often drawing inspiration from classic perfumery techniques. Holmes prides itself on its small batch production, ensuring quality and authenticity in every bottle, making it a favorite among fragrance enthusiasts looking for distinct aromas.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.holmesfragrance.com,United States,2015,niche,info@holmesfragrance.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:26.649956
cmdfc7d83ccc78302e281d8,Holzman & Stephanie,"Holzman & Stephanie is a luxury perfume company known for crafting unique and artisanal fragrances. Founded by fragrance enthusiasts with a passion for olfactory artistry, the brand specializes in blending traditional perfumery techniques with contemporary elements to create signature scents that evoke emotions and experiences. Their products often emphasize sustainability and the use of high-quality natural ingredients, appealing to a niche audience that values both innovation and craftsmanship.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,www.holzmanandstephanie.com,United States,2018,niche,contact@holzmanandstephanie.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:33.029631
cmd8b9d456c9d80dc3246a8,Home Bargains,"Home Bargains is a discount retail chain in the UK, offering a wide range of products including toiletries, cleaning supplies, home goods, food items, and a selection of perfumes and cosmetics. Established in 1976, the company focuses on providing quality goods at affordable prices. Their stores often feature branded perfumes at competitive rates, catering to budget-conscious consumers. Home Bargains has grown significantly over the years and is known for its value-driven approach and diverse product offerings.",https://home.bargains/assets/images/logo-strapline.svg,https://www.homebargains.co.uk,United Kingdom,1976,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:40.585974
cmdc05ceb2e681633ebbfc8,Homecourt,"Homecourt is a lifestyle brand that specializes in creating fragrance products for personal and home use. Founded by celebrity influencer Aimee Song, the company aims to enhance everyday experiences through thoughtfully crafted scents. Homecourt emphasizes the importance of scent in nurturing personal spaces and well-being, making their products accessible for all, while focusing on sustainability and high-quality ingredients.",https://homecourt.com/cdn/shop/products/VRRB-2.jpg?v=1425146624&width=533,https://www.homecourt.com,United States,2020,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:47.142466
cmd66462efc151edbba4c3e,Homoelegans,"Homoelegans is a luxury fragrance company known for its artisanal approach to scent creation. Founded by a passionate group of perfume enthusiasts, the company specializes in crafting unique and exquisite perfumes that are centered around the themes of nature and well-being. Each fragrance is designed to evoke emotions and memories, often inspired by organic ingredients sourced from different parts of the world. The brand values sustainability and often employs eco-friendly processes in its production.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.homoelegans.com,Netherlands,2014,niche,contact@homoelegans.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:53.591360
cmd6376d7abdd924949a8af,Honoré de Prés,"Honoré de Prés is a niche perfume company that specializes in creating artisanal fragrances using high-quality, natural ingredients. Founded by the talented perfumer and creator Emilie Bouge and her partner, the brand is known for its unique approach to scent development, often collaborating with other artists and focusing on the narrative aspects of fragrance. The brand draws inspiration from literature, art, and the craftsmanship of traditional perfumery while maintaining a contemporary and avant-garde aesthetic. Each fragrance aims to evoke emotions and memories, making them not just scents but stories to be experienced.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.honoredepres.com,France,2010,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:38:59.671639
cmdd98435e220062bee30d9,Honoré Payan,"Honoré Payan is a niche perfume brand that specializes in creating high-quality, artisanal fragrances inspired by the rich history and culture of perfumery. The company is known for its unique blends and use of rare ingredients, catering to connoisseurs of fine fragrances. Founded by a team of passionate artisans, Honoré Payan emphasizes craftsmanship and originality, often drawing on classic perfume-making techniques while infusing modern interpretations into their offerings. The brand aims to evoke emotions and memories through scent, making each fragrance a personal and evocative experience.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.honorepayan.com,France,2020,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:39:05.890870
cmd9cd1b16b5a2ecf1d0a5b,Honorine,"Honorine is a niche perfume company known for its artisanal approach to fragrance creation. Founded by passionate perfumers, the brand emphasizes quality ingredients, craftsmanship, and unique scent compositions. Honorine's story began with a desire to merge traditional perfumery techniques with modern aesthetics, resulting in fragrances that tell compelling stories and evoke a sense of place and emotion. The brand specializes in creating small-batch perfumes that cater to fragrance connoisseurs seeking individuality and sophistication in their scent choices.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:39:11.908154
cmd447c905cc2344a072e2e,Hoohaa,"Hoohaa is a fragrance company that specializes in creating unique and playful scents aimed primarily at a younger demographic. The brand focuses on producing high-quality perfumes that evoke a sense of fun and individuality. Their products are geared towards those who appreciate novelty and creativity in their fragrance choices, and the company often emphasizes a connection with its community through limited releases and special collaborations.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:39:17.509001
cmd7ee91a8fe8c643128626,Hope Fragrances,"Hope Fragrances is a specialty perfume company that focuses on creating unique, artisanal scents inspired by nature and experiences. Founded by a team of passionate fragrance enthusiasts, the company aims to bring a sense of hope and positivity through their carefully crafted products. Each fragrance is designed to tell a story, reflecting personal journeys and emotions, while the brand is committed to using sustainable ingredients and environmentally friendly practices in their production process.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.hopefragrances.com,United States,2015,indie,info@hopefragrances.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:39:24.279425
cmdd62386bd37dda483430d,Horace,"Horace is a French perfume and grooming brand that focuses on providing high-quality, accessible, and eco-friendly grooming products for men. Established with a vision to simplify men's grooming routine, the company emphasizes the importance of natural ingredients and sustainability. Horace curates a selection of fragrances and grooming essentials that cater to modern men's needs, combining tradition with contemporary aesthetics. Their products are characterized by minimalistic design and effective formulations, reflecting their commitment to quality and environmental responsibility.",https://www.horace.fr/public/horace_logo.svg,https://www.horace.fr,France,2018,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:39:32.108238
