id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd044fbe197c9bcddecb66,Marjane,"Marjane is a prominent Moroccan retail chain that not only sells a variety of products, including groceries and household items, but also specializes in perfumes and cosmetics. Established in 1990, Marjane has become a household name in Morocco, known for offering a wide range of perfumes from local and international brands. Their focus is on providing quality products at competitive prices while catering to the preferences of Moroccan consumers. Over the years, Marjane has developed a unique selection of fragrances that reflects the diverse culture and heritage of the region.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.marjane.ma,Morocco,1990,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-29T08:16:50.730275
cmdf14e62339cbcef96a555,Mark Birley,"Mark Birley was a luxury fragrance brand founded by the British entrepreneur Mark Birley, best known for his exclusive and niche offerings in the perfume sector. The brand embodies sophistication, elegance, and the quintessential British charm, drawing inspiration from the elite lifestyle of London's high society. Mark Birley began by creating bespoke fragrances rooted in quality ingredients and craftsmanship, solidifying its place in the luxury perfume market. The brand is beloved for its classic scents that resonate with discerning customers who appreciate timeless elegance.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,United Kingdom,1997,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:16:56.359568
cmdcaf162d5472a036ce168,Mark Buxton,,https://markbuxton.com/wp-content/uploads/2018/05/logo@2x.png,http://www.markbuxton.com,United Kingdom,2007,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:03.213289
cmd5498d2d14b199ed8b4e0,Mark Cross,,https://www.markcross.com/cdn/shop/files/logo.svg?v=1707143800&width=600,https://www.markcross.com,United States,1845,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:10.483552
cmdd24521c95cd811f8d633,Mark,"Mark is a perfume company known for its unique and evocative fragrances that cater to a diverse clientele. The brand focuses on blending modern elements with classical perfumery techniques to create scents that tell a story. Established as a part of the growing indie fragrance market, Mark emphasizes quality ingredients and artisan craftsmanship, attracting perfume enthusiasts who seek distinctive aromas rather than mass-market options.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.markfragrances.com,United States,2016,indie,contact@markfragrances.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:16.459841
cmda58111211222663056cc,MarkArif,"MarkArif is a niche perfume company known for its luxurious and artisanal fragrances. The brand was established with the vision of creating unique and high-quality scents that resonate with an individual’s style and personality. MarkArif sources premium raw materials and employs traditional perfumery techniques, blending them with innovative designs to craft their signature fragrances. The company’s dedication to the art of scent creation has helped it carve a distinct identity in the competitive perfume market.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.markarif.com,United States,2018,niche,contact@markarif.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:21.808666
cmdf39bdbb8b9808df6f0e1,Marks and Spencer,"Marks and Spencer (M&S) is a British multinational retailer specializing in clothing, food, and home goods. Established in 1884, M&S has evolved to encompass a diverse product range, including its own line of perfumes and fragrances. The company is known for its commitment to quality, innovation, and sustainability. M&S perfumes are often well-received for their affordable luxury and are crafted to appeal to a wide audience, reflecting contemporary trends and classic elegance.",https://images.ctfassets.net/prxuf37q3ta2/soTxuf8oq5R0sBHidg8VF/42ccdd55316ab87e09fc570e27fd7f97/clearpay-flout-logo-new.svg,https://www.marksandspencer.com,United Kingdom,1884,designer,,+44 20 7935 4422,"Waterside House, 35 North Wharf Road, London, W2 1NW, United Kingdom",2025-07-18T12:32:10.942225,2025-08-29T08:17:27.746405
cmdb7154f451c935af3ced9,Marley Fragrance,"Maison Francis Kurkdjian is a niche fragrance house founded by renowned perfumer Francis Kurkdjian. The company focuses on creating high-quality, artisanal perfumes that emphasize individuality and craftsmanship. Founded in 2009, it emerged from Kurkdjian's vision to redefine the world of perfumery, blending luxury with contemporary interpretations of classic scents. Their portfolio includes a range of signature fragrances, which reflect diverse olfactory profiles and artistic inspirations. Maison Francis Kurkdjian is particularly known for its commitment to sophistication and innovation in scent creation.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.maisonfranciskurkdjian.com,France,2009,niche,,,"16 Rue Danton, 75006 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T08:17:38.085074
cmd280fe59dd9e44d604ef2,Marlies Möller,"Marlies Möller is a premium hair care and fragrance brand that focuses on crafting high-quality products with an emphasis on natural ingredients and sustainability. Established by Marlies Möller, the brand gained popularity by combining an expertise in hair care with the creation of complementary fragrances. Their specialty lies in producing a line of perfumes that embody elegance and sophistication, targeting consumers who appreciate both luxury and efficacy in personal care products.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.marlies-moeller.com,Germany,1986,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:43.873076
cmd0ae5f89d33a486ad4816,Marlou,"Marlou is a niche perfume company that specializes in crafting unique, high-quality fragrances. The brand emphasizes artisanal production, utilizing carefully selected ingredients sourced from around the world to create distinctive scents. Marlou's story is rooted in a passion for perfumery and a commitment to an artisanal approach, leading to the creation of innovative and bold fragrances that reflect individuality and creativity.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://marloufragrance.com,Netherlands,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:51.381511
cmdcb3b39e8ddeadbcb04c4,Marmol & Son,"Marmol & Son is a U.S.-based fragrance company that specializes in creating high-quality scents and perfumes. Established as a family-run business, they focus on incorporating both tradition and contemporary trends in their fragrance offerings. The brand is recognized for its creativity in blending unique notes to craft standout fragrances that appeal to a diverse audience. Furthermore, they pride themselves on their personalized customer service and custom fragrance creation, catering to individual preferences and celebratory events.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://marmolandson.com,United States,2006,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T08:17:57.416963
cmd08a0ece8fb4c80b4607f,Marni,"Marni is an Italian luxury fashion house founded by designer Consuelo Castiglioni in 1994. Initially established as a knitwear company, Marni has grown into a full-fledged brand known for its avant-garde designs, bold prints, and eclectic use of colors and patterns. The company's foray into the perfume industry began with the launch of its first fragrance in 2013, showcasing the brand's unique aesthetic and sophisticated spirit. Marni uniquely blends modernity and tradition, offering fragrances that reflect a distinctive artistic vision.",https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Library-Sites-marni-shared/default/dwfa156c76/2025_08_25/01_HP_MOB_SUBVERTED_2508.jpg?sw=1000,https://www.marni.com,Italy,1994,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:04.521336
cmd7fb4421c4c1a856035cd,Maroma,,https://www.maroma.com/wp-content/uploads/2023/07/fair-trade-india-logo.svg,https://www.maroma.com,India,1991,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:15.566203
cmdfe45d046bf5b4f76acb7,Marquay,"Marquay is a niche perfume company renowned for its artisanal approach to fragrance creation. Founded by a team of passionate perfumers, the brand focuses on crafting unique scents using high-quality ingredients and traditional techniques. Their collections often tell a story through scent, reflecting personal experiences and adventures. Marquay emphasizes the importance of individuality and self-expression in fragrance choice, catering to a discerning clientele seeking exclusivity and sophistication.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.marquay.com,United States,2015,niche,contact@marquay.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:24.767399
cmd7865abbe66f881b5b768,Marquis,"Marquis is a luxury fragrance house known for its artisanal approach to perfumery. The company specializes in crafting unique and sophisticated scents using high-quality ingredients sourced from around the world. With a focus on individuality and artistry, Marquis has established a reputation for creating exclusive collections that resonate with fragrance enthusiasts. The company’s story traces back to a deep appreciation for olfactory art and a commitment to sustainability, marrying tradition with modernity in their offerings.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.marquisfragrances.com,United States,2015,niche,contact@marquisfragrances.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:30.780790
cmd1f3956f9970f7da070ae,Marquise Letellier,"Marquise Letellier is an artisanal perfume company that specializes in crafting niche fragrances inspired by nature and artistic concepts. Founded by a passionate perfumer, the brand focuses on producing high-quality, unique scents that tell a story and evoke emotions. With an emphasis on traditional perfumery techniques and natural ingredients, Marquise Letellier aims to provide a personalized fragrance experience, promoting individuality and self-expression through scent.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.marquisele Tellier.com,France,2015,niche,contact@marquisetellier.com,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:37.009463
cmd00210d8609e432105a5b,Marshall Field's,"Marshall Field's was a renowned American department store that originated in Chicago, known for its upscale merchandise and elegant shopping experience. Founded in 1852, the store later became famous for its wide selection of luxury perfumes and cosmetics. Over the years, it established a reputation for quality customer service and exclusive product offerings. Marshall Field's played a significant role in the perfume industry by introducing various high-end fragrances through its stores, including exclusive collaborations with designers. The company has a rich history in retail and has left a lasting legacy even after its acquisition and rebranding.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,,United States,1852,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:42.870079
cmd857d73aa780d13e97cc0,Martell,"Martell is actually a prominent brand known primarily for its production of cognac rather than perfumes. Founded in 1715, Martell is one of the oldest cognac houses in the world and has positioned itself as a luxury brand in the spirit industry. While it does not specialize in perfumes, it has occasionally released fragrance products inspired by its heritage and craftsmanship. The brand is noted for its innovation and tradition in the realm of production, focusing on the aging process and selection of grapes to create high-quality cognac.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,[www.martell.com](http://www.martell.com),France,1715,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T08:18:48.697512
