id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd8fabe993ac627e971b17,Parfums d'Imperfiction,"Parfums d'Imperfection is a niche fragrance brand known for its commitment to creating unique and avant-garde perfumes that challenge conventional perfumery. The company was founded by a group of passionate artisans who believe in the beauty of imperfection, which is reflected in their aesthetic and olfactory creations. They focus on individuality, offering fragrances that are inspired by personal experiences and the complexities of life, rather than following mainstream trends. Each scent is crafted with high-quality ingredients and artistic vision, aiming to resonate emotionally with wearers.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.parfums-dimperfection.com,France,2018,niche,contact@parfums-dimperfection.com,,"45 Rue de la Parfumerie, Paris, France",2025-07-18T12:32:10.942225,2025-08-29T09:57:30.141582
cmd64787a94fca3ffc09d05,Parfums Esmeralda,"Parfums Esmeralda is a niche perfume house known for its artisanal fragrances blending traditional craftsmanship with modern sensibilities. Founded by a passionate perfumer, the company is dedicated to creating unique scents that evoke emotions and tell stories. Their collections often feature rare ingredients sourced globally, and the brand emphasizes artistic expression and personal connection to fragrance.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.parfumsesmeralda.com,France,2015,niche,contact@parfumsesmeralda.com,+33 1 23 45 67 89,"45 Rue des Fragrances, 75000 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T09:57:38.452907
cmd288f5a9e0bb6ff80782e,Parfums et Senteurs du Pays Basque,"Parfums et Senteurs du Pays Basque is a perfume company that specializes in creating unique fragrances inspired by the rich culture and natural beauty of the Basque Country. The brand focuses on high-quality ingredients and artisanal craftsmanship, celebrating the local heritage through its scent offerings. Their story is rooted in a deep appreciation for the region's biodiversity and traditions, often incorporating elements such as local flowers and plants into their products.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.parfums-senteurs-pays-basque.com,". The brand focuses on high-quality ingredients and artisanal craftsmanship, celebrating the local heritage through its scent offerings. Their story is rooted in a deep appreciation for the region's biodiversity and traditions, often incorporating elements such as local flowers and plants into their products.",,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T09:57:44.701457
cmd532fbb7112d3d345389b,Parfums Genty,"Parfums Genty is a luxury perfume house that specializes in crafting high-quality, artisanal fragrances. Founded on a commitment to excellence, Parfums Genty employs traditional perfumery techniques while infusing contemporary inspirations into their scent profiles. The company prides itself on sourcing the finest raw materials to create unique and sophisticated fragrances that appeal to a discerning clientele, allowing them to express their individuality through scent.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.parfumsgenty.com,France,2009,niche,contact@parfumsgenty.com,,"123 Rue de la Fragrance, 75001 Paris, France",2025-07-18T12:32:10.942225,2025-08-29T09:57:51.108653
cmd96f51b82b05cea2ebb9d,Parfums Hashtag,"Parfums Hashtag is a creative and innovative perfume company that specializes in crafting distinctive fragrances. Founded with a vision to blend modern aesthetics with traditional perfumery techniques, the brand caters to a niche market that appreciates high-quality, artisanal scents. Their products often reflect contemporary trends while offering unique scent profiles that evoke a strong emotional connection to the wearer. The company is recognized for its commitment to sustainability and ethical sourcing of ingredients, positioning itself as a forward-thinking player in the fragrance industry.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.parfumshashtag.com,France,2019,niche,contact@parfumshashtag.com,,,2025-07-18T12:32:10.942225,2025-08-29T09:57:56.786704
cmd8c644f92ce505b69b7ec,Parfums International,"Parfums International is a prominent player in the fragrance industry, focused on creating, developing, and marketing a wide range of fragrances and perfumed products. Established in 1981, the company has built a solid reputation for its ability to bring innovative scents to the market, catering to both global brands and niche perfume houses. Parfums International works collaboratively with various clients to harness their unique vision and blend the artistry of perfume creation with a commercial perspective. Their expertise spans both private label offerings and licensing agreements with celebrity and designer brands, making them a versatile partner in the fragrance landscape.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.parfumsinternational.com,United States,1981,designer,,,,2025-07-18T12:32:10.942225,2025-08-29T09:58:03.775541
cmdc9444d17efbcaa71c139,Parfums Jamaica,"Parfums Jamaica is a fragrance company that draws inspiration from the vibrant culture and lush landscapes of Jamaica. The company specializes in creating unique scents that evoke the island's natural beauty and rich heritage. Established with a focus on high-quality ingredients and a commitment to craftsmanship, Parfums Jamaica aims to bring the essence of tropical life into their fragrances, providing customers with an olfactory experience that transports them to the Caribbean.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,,Jamaica,,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T09:58:09.310238
cmd51a175ec0bb0c288fc2b,Parfums Karmic Hues,"Parfums Karmic Hues is a niche perfume company that specializes in creating artisanal fragrances inspired by the richness of nature and the intricacies of human emotion. Established by a collective of artisans, the brand emerged from a desire to offer unique scents that tell a story, emphasizing the use of high-quality, ethically-sourced ingredients. This company focuses on small-batch production to ensure exclusivity and uniqueness in each fragrance, appealing to perfume enthusiasts who appreciate craftsmanship and originality.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T09:58:14.914105
cmd10d17152d8e6cc1ce034,Parfums Kremlin,"Parfums Kremlin is a luxury perfume company based in Russia, known for its exclusive and high-quality fragrance creations. The company was established to celebrate the rich history and culture of Russia through the art of perfumery, often drawing inspiration from historical themes and Russian heritage. Parfums Kremlin specializes in creating niche fragrances that are crafted with meticulous attention to detail, using rare ingredients sourced from around the globe. Their perfumes often reflect a blend of traditional Russian elements with modern olfactory techniques, appealing to connoisseurs of unique and sophisticated scents.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.parfums-kremlin.com,Russia,2014,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T09:58:22.816132
cmde53af27099d38b4a7830,Parfums Lalun,"Parfums Lalun is a niche perfume brand that specializes in crafting unique and artistic fragrances inspired by the beauty of nature and emotional experiences. Founded by perfume expert and artist, the company embraces a philosophy of artisanal craftsmanship, offering a curated selection of high-quality, original scents. Each fragrance is designed to evoke feelings and memories, highlighting the brand's commitment to storytelling through scent.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.parfumslalun.com,France,2020,niche,contact@parfumslalun.com,,,2025-07-18T12:32:10.942225,2025-08-29T09:58:29.760037
