id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmdf3df94e0065ba92e95e5,Adrienne Vittadini,"Adrienne Vittadini is a fashion brand known for its chic and sophisticated women’s apparel and accessories, including a distinct line of fragrances. The company was founded by designer Adrienne Vittadini in the 1970s and rose to prominence for its elegant designs that fused American and European styles. Over the years, Adrienne Vittadini expanded its product offerings to include a variety of fragrances that encapsulate the essence of its fashion ethos, focusing on elegance and timeless appeal.",https://images.squarespace-cdn.com/content/v1/59fc9bee64b05f6207ef2591/1509727662689-CISZ0VE5HD36R48IGRHZ/AV_Main_Logo_Black.png?format=1500w,http://www.adriennevittadini.com,United States,1979,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:13.897703
cmde31f310ba02587899531,Adscenture,"Adscenture is a niche perfume company specializing in unique and artisanal fragrances that aim to capture the essence of various emotions and experiences. Founded by a group of perfume enthusiasts, Adscenture seeks to push the boundaries of traditional perfumery by using unconventional ingredients and methods. Their story began with a passion for storytelling through scent, allowing customers to embark on olfactory journeys that resonate with their personal experiences.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.adscenture.com,United States,2018,niche,contact@adscenture.com,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:21.158024
cmdedd6d31e793268b56ef0,Advent International,"Advent International is a global private equity firm specializing in investments across various sectors, including consumer products, which encompasses the perfume and fragrance industry. Founded in 1984, the firm has a rich history of acquiring and growing companies, leveraging its expertise to enhance brands in their portfolio, including those within the beauty and personal care segments. Advent focuses on driving innovation and scalability, aiming to elevate the companies it partners with through strategic investments and operational enhancements.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.adventinternational.com,United States,1984,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:28.049230
cmd1a530072f3882fbb964f,Aedes de Venustas,"Aedes de Venustas is a niche perfume house known for its high-quality fragrances that blend artistry with meticulous craftsmanship. Founded by Robert Gerstner and Jeremy Bensimon in 2012, the brand originated from the renowned Aedes de Venustas boutique in New York City, which has been a destination for perfume enthusiasts since its inception in 1995. The company specializes in creating original scents that evoke emotions and experiences, often inspired by art, culture, and the beauty of nature. Each fragrance is carefully curated using premium ingredients, and the brand is celebrated for both its unique compositions and sophisticated packaging.",https://www.aedes.com/cdn/shop/files/aedes_logo_web.png?v=1675363842&width=1737,https://www.aedes.com,United States,2012,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:36.068397
cmddc6bd321086a5f4b5272,Aeir,"Aeir is a contemporary perfume company that focuses on creating unique, sensory experiences through fragrance. The brand was founded with the vision of crafting high-quality scents that bridge the gap between nature and modernity. Aeir prides itself on using sustainably sourced ingredients and innovative fragrance technology, creating perfumes that evoke personal connections and memories. The story of Aeir is centered around the concept of abstract and evolving scents that resonate with individual personalities, emphasizing the art and craft of perfumery.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:42.997432
cmd128e075b790d83d5560b,Æmium,"Æmium is a niche perfume company known for its artisanal approach to fragrance creation. The brand emphasizes natural ingredients and sustainability, crafting unique and evocative scents that tell a story. Founded by a team of passionate perfumers, Æmium combines traditional techniques with modern innovation to create high-quality perfumes that cater to a discerning clientele looking for individuality and authenticity in their fragrance choices.","https://static.wixstatic.com/media/820b61_ecc5cb036cad443a9d0a99deba6277b2~mv2.png/v1/crop/x_0,y_17,w_1016,h_445/fill/w_178,h_78,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/logo%20ajust%C3%A9.png",https://www.aemium.com,United States,2020,niche,contact@aemium.com,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:51.283340
cmdca7de31580336529620a,Aeon Perfume,"Aeon Perfume is a niche fragrance house known for its unique and artistic scent compositions. The brand focuses on creating high-quality perfumes that blend traditional perfumery techniques with modern inspirations. Established by a team of passionate fragrance enthusiasts, Aeon Perfume emphasizes the importance of storytelling in their scents, aiming to evoke emotions and memories through carefully crafted fragrances. The company prides itself on using premium ingredients and often collaborates with renowned perfumers to deliver innovative and captivating fragrances that stand out in the market.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.aeonperfume.com,United States,2018,niche,contact@aeonperfume.com,,,2025-07-18T12:32:10.942225,2025-08-28T08:38:58.444884
cmdc8ccfc017e1ea51030fe,Aer Scents,"Aer Scents is a niche perfume brand known for its innovative approach to scent-making, emphasizing high-quality, sustainable ingredients. The company aims to craft unique fragrances that evoke emotions and memories, drawing inspiration from nature and art. Founded by a team of passionate fragrance designers, Aer Scents focuses on artisanal production methods and exclusive scent profiles, catering to an audience looking for distinctive and personalized olfactory experiences.",https://images.squarespace-cdn.com/content/v1/60893f6f7791636e0f08a071/1621328307347-XBQ11C406SNBD6A59H0B/AER.png?format=1500w,https://aerscents.com,United States,2017,niche,info@aerscents.com,,,2025-07-18T12:32:10.942225,2025-08-28T08:39:05.338731
cmd6844e332cf5a58c0b2f5,Aerin,"Aerin is a heritage brand founded by Aerin Lauder, the granddaughter of Estée Lauder. The company specializes in luxurious fragrances and lifestyle products that draw inspiration from Aerin's personal experiences and travels. Aerin’s perfumery art is characterized by an emphasis on quality and a feminine aesthetic, blending classic elegance with modern sophistication. The brand aims to create signature scents that evoke memories and emotions, appealing to individuals seeking both luxury and timeless style.",https://www.aerin.com/static/version1753702803/frontend/Aerin/theme/en_US/images/logo.svg,https://www.aerin.com,United States,2013,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T08:39:11.884438
cmd4dde0d3e9778dc03e3ca,Aeronot,"Aeronot is a contemporary perfume house known for its innovative approach to fragrance creation, intertwining modern perfumery techniques with inspirations drawn from the natural world and aeronautics. The brand focuses on crafting unique scents that evoke emotions and memories, utilizing high-quality ingredients sourced sustainably. Their story began with a vision to bring the art of perfumery to new heights, combining both science and creativity to deliver olfactory experiences that are both memorable and sophisticated.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T08:39:18.407514
cmd97e40f7d5f9d6797affd,Aeropostale,"Aeropostale, Inc. is an American retail company that is primarily known for its trendy casualwear, accessories, and fragrances aimed at young adults and teenagers. Founded in 1987, the brand caters to a youthful audience with a focus on comfort and style. They have developed a range of fragrances that reflect the fun and vibrant nature of the Aeropostale brand, appealing to their target market through fresh, youthful scents.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.aeropostale.com,United States,1987,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T08:39:26.610846
cmddef7da4f24090094baee,Aesop,"Aesop is an Australian skincare company renowned for its high-quality botanical-based skin, hair, and body care products. Founded in Melbourne in 1987, Aesop has garnered a reputation for its commitment to using plant-based ingredients, essential oils, and no artificial fragrances in its formulations. The company emphasizes sustainability and ethical sourcing of materials, producing items that are not only effective but also environmentally friendly. Aesop is also known for its minimalistic and aesthetically pleasing packaging, along with its distinctive store designs that reflect a unique brand identity. Over the years, Aesop has expanded its product line to include a curated selection of fragrances, further showcasing its expertise in scent creation while maintaining its focus on quality and design.",https://www.aesop.com/u1nb1km7t5q7/5eeO1SfsevMNKIXcesn9eK/dc75354f429ed9f43f175d9762241069/Apple_Pay_logo.svg,https://www.aesop.com,Australia,1987,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T08:39:35.244266
