id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmdeb7a6399f3b2cd457655,Jean Poivre,"Jean Poivre is a renowned perfume house that specializes in creating high-quality, artisanal fragrances utilizing traditional techniques combined with modern sensibilities. The company is known for its rich, complex scent compositions that evoke emotions and memories, often drawing inspiration from nature and cultural heritage. Established by a visionary perfumer, Jean Poivre's story is rooted in a passion for olfactory artistry and commitment to craftsmanship, making each fragrance a unique and personal experience for the wearer.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:18:30.155727
cmdc0654c48b1a1b598f6e3,Jean Reno,"Jean Reno is a French perfume house established by the renowned actor Jean Reno, who is known for his roles in French and international cinema. The brand focuses on creating fragrances that capture the essence of different environments, emotions, and experiences, reflecting Reno's artistic vision and appreciation for the sensory experience of scents. Their specialty lies in blending unique ingredients that evoke narratives and memories, catering to consumers who appreciate sophisticated perfumes with a story behind them.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.jeanrenoparfums.com,France,2016,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:18:36.805467
cmd135ca2fbc32e8d9a2192,Jean Rish,"Jean Rish is a fragrance company known for its commitment to crafting high-quality perfumes with a focus on rich, exotic scents. Established with a passion for innovation in olfactory experiences, the company blends traditional perfume-making techniques with modern artistry to create unique fragrances that cater to a diverse clientele. Their range often features luxurious ingredients and is designed to evoke emotions and memories, making them a popular choice for perfume enthusiasts. Jean Rish is also recognized for its stylish packaging and branding, appealing to both individuals and gift buyers.",https://jeanrish.com/cdn/shop/files/logo1.png?v=1724156472&width=600,https://www.jeanrish.com,United States,2013,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T17:18:43.761806
cmd5de68dc34f69ce0ceb61,Jean Turmo,"Jean Turmo is a French perfume house known for its unique and creative fragrances. Established by perfumer Jean Turmo, the company has built a reputation for producing high-quality niche perfumes that emphasize artisanal craftsmanship and a deep understanding of scent composition. The brand aims to deliver an olfactory experience that resonates with emotions and memories, often drawing inspiration from nature and everyday life.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.jeanturmo.com,France,2003,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:18:51.534587
cmd636008557931a875fc82,Jeanne Arthes,"Jeanne Arthes is a French perfume company established in 1978, known for creating a wide range of fragrances that cater to various demographics. The company prides itself on delivering high-quality, innovative scents at accessible prices, blending traditional perfumery techniques with modern influences. Jeanne Arthes has developed a reputation for unique bottle designs and captivating marketing, positioning itself strongly within both the affordable luxury and drugstore perfume segments.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.jeannearthes.com,France,1978,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-28T17:18:58.017710
cmd6faee490f6b45706c737,Jeanne en Provence,"Jeanne en Provence is a fragrance company that specializes in creating high-quality perfumes and body care products inspired by the traditions and natural bounty of Provence, France. Established with a focus on classic French craftsmanship, the brand aims to capture the essence of its region, utilizing local ingredients and heritage. The company draws on the richness of Provençal culture, emphasizing artisanal production and authenticity in its offerings, making it a beloved choice for those seeking a touch of French elegance in their personal fragrances.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.jeanneenprovence.com,France,2013,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T17:19:05.332117
cmd8749528d25f343932794,Jeep,"Jeep is primarily known as an automobile manufacturer, but it has ventured into the lifestyle market, including creating fragrances. The Jeep fragrance line embodies the adventurous spirit associated with the brand, targeting customers looking for products that reflect their rugged, outdoor lifestyle. The brand story emphasizes exploration, freedom, and the open road, aligning its fragrance offerings with these core themes.",https://www.jeep.com/content/dam/fca-brands/na/jeep/en_us/global/header/logo-jeep.png,https://www.jeep.com,United States,1941,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T17:19:11.889198
cmd1ee4d912bd51d0cad5d7,Jeff Banks,"Jeff Banks is a well-known British fashion designer who has expanded his brand into the fragrance sector. The company offers a range of perfumes that reflect the brand's commitment to quality and style, appealing to a chic and sophisticated audience. The Jeff Banks fragrance line is characterized by its elegance and distinctive scent profiles, catering to both men and women. The brand's history is rooted in the broader fashion industry, where Jeff Banks has made a name for himself since the 1960s with his innovative designs and upscale collections.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.jeffbanks.com,United Kingdom,1968,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T17:19:20.443216
cmdb3763bfa75cd4a1c26fb,Jeff Leatham,"Jeff Leatham is a prominent figure in the luxury fragrance market, best known for his artistry in floral design and his collaborations with renowned perfumers. He launched his fragrance line to embody the sophistication and beauty seen in his floral arrangements. The brand focuses on creating high-quality, limited-edition perfumes that reflect Leatham's distinctive aesthetic and dedication to craftsmanship. His work has gained attention globally, allowing him to blend the worlds of floral artistry and fragrance creation seamlessly.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://jeffleatham.com,United States,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T17:19:29.790908
cmd0fe1bc104b60259bd51d,Jehanne Rigaud,"Jehanne Rigaud is a French perfume company that specializes in creating niche fragrances characterized by their artisanal craftsmanship and unique scent compositions. Founded by perfumer Jehanne Rigaud, the brand combines traditional perfumery techniques with innovative approaches to produce captivating scents. The company is known for its attention to detail and the quality of its ingredients, often drawing inspiration from nature and personal experiences to create evocative olfactory narratives.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.jehannerigaud.com,France,2019,niche,contact@jehannerigaud.com,,,2025-07-18T12:32:10.942225,2025-08-28T17:19:36.119691
