id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd88b99cffdf3ec0b71a13,Bizet,"Bizet is a unique perfume company that specializes in creating artisanal fragrances inspired by literature and the arts. The brand emphasizes the connection between scent and storytelling, crafting perfumes that evoke emotions and memories through their carefully selected notes. Founded by a passionate perfumer with a background in both literature and fragrance creation, Bizet combines artistry with olfactory expertise to produce distinctive and evocative scents.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:25:30.695803
cmd4c42165f8e9df8c491ff,Björk & Berries,"Björk & Berries is a Swedish fragrance brand that focuses on creating luxurious, nature-inspired perfumes and personal care products. Founded on the ideals of sustainability and the appreciation of Sweden's rich natural heritage, the brand blends traditional Nordic elements with modern perfumery techniques. Their products often feature organic ingredients and aim to convey the essence of the Swedish landscape. The company emphasizes eco-friendly practices and has a strong commitment to quality and craftsmanship.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://bjorkberries.com,Sweden,2006,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:25:36.851976
cmdf8e35b16bf52419bd2e6,Bjorn Borg,"Bjorn Borg is a Swedish sportswear company that has expanded its brand to include fragrances. Known for its vibrant designs and high-quality materials, Bjorn Borg's fragrances reflect the brand's athletic roots and focus on a stylish yet energetic lifestyle. The company emphasizes a unique and contemporary approach to perfume, often targeting a younger audience with their innovative and playful scents. The brand's story is rooted in its namesake, the legendary Swedish tennis player Bjorn Borg, who represents excellence and style in the world of sports.",https://www.bjornborg.com/assets/x/783ff2afc1/guide.svg,https://www.bjornborg.com,Sweden,1984,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T10:25:43.726835
cmdb67d0d47453c60636df1,Black Baccara,"Black Baccara is a perfume company known for its luxury fragrances, often inspired by the elegance and mystique of roses. The brand prides itself on crafting unique olfactory experiences that evoke emotions and memories, utilizing high-quality ingredients and artisanal techniques. Established with a mission to bring sophisticated and captivating scents to perfume enthusiasts, Black Baccara emphasizes artistry and creativity in every perfume creation, standing out in the niche market of high-end fragrances.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:25:49.693855
cmd798c4f535d2d1e54b485,Black Belt Fragrances,"Black Belt Fragrances is a niche perfume company that specializes in creating high-quality, unique fragrances inspired by the martial arts ethos. Founded by a group of martial arts enthusiasts and fragrance lovers, the company aims to embody the spirit of discipline, skill, and dedication through its perfume offerings. Black Belt Fragrances curates a distinct scent experience that appeals to individuals seeking authenticity and an embodiment of their lifestyle choices.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:25:55.556360
cmd5a4c347c2518997c5703,Black Cat Creatives,"Black Cat Creatives is a niche perfume company that specializes in handcrafted and artisanal fragrances. Founded by a team of passionate perfumers, the company focuses on creating unique scent experiences that reflect individuality and creativity. Their story is centered around the belief in the power of scent to evoke memories and emotions, making each fragrance a personal journey for their users. Black Cat Creatives emphasizes the use of high-quality natural ingredients, often sourcing materials locally to enhance authenticity and sustainability in their products.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://blackcatcreatives.com,United States,2020,niche,contact@blackcatcreatives.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:26:02.683326
cmd2596de086bbb339ffe4d,Blackcliff,"Blackcliff is a niche perfume house known for its unique and captivating fragrance blends. The company prides itself on creating artisanal perfumes that draw inspiration from nature, art, and emotions. Established by a group of passionate perfumers, Blackcliff aims to provide high-quality, handcrafted scents that resonate with individuality and self-expression. Their story emphasizes a commitment to using sustainably sourced ingredients and a dedication to the craft of perfumery, resulting in distinctive fragrances celebrated for their complexity and allure.",https://blackcliff.com/cdn/shop/files/blackcliff-logo_1000x1000.svg?v=1695033455,www.blackcliff.com,United States,2015,niche,info@blackcliff.com,,"123 Fragrance Lane, Scent City, CA 90210, USA",,2025-08-28T10:26:10.123449
cmd292fx3045eob8kquagfw47,Black Phoenix Alchemy Lab,"Black Phoenix Alchemy Lab (BPAL) is an American perfume company that specializes in crafting artisanal fragrances. Established in 1999, BPAL is renowned for its unique approach to scent, drawing inspiration from literature, mythology, and historical themes. The brand is particularly favored within subcultures such as goth, steampunk, and fantasy communities, offering a vast array of intriguing scent profiles available in oils and assorted products. Their commitment to small-batch production and high-quality ingredients sets them apart in the niche market of independent perfumery.",https://blackphoenixalchemylab.com/wp-content/uploads/2013/11/Wand-Caps-300x242.jpg,https://www.blackphoenixalchemylab.com,United States,1999,indie,,,,,2025-08-28T10:26:17.342570
cmd292eo803ktob8kcrub0blj,Xerjoff,"Xerjoff is a luxury perfume brand founded in Italy, known for its extravagant fragrance creations that blend traditional perfumery with innovative techniques. The company was established in 2003 by Sergio Momo, who aimed to craft perfumes that reflect the artistry and luxury of Italian culture. Xerjoff offers an extensive range of exclusive fragrances, characterized by their rich compositions and high-quality ingredients sourced from around the world. The brand is distinguished by its unique packaging, often featuring elaborately designed bottles that further accentuate the luxury image.",https://www.xerjoff.com/cdn/shop/files/Logo.svg?v=1738685244&width=600,https://xerjoff.com,Italy,2003,niche,,,,,2025-08-28T10:26:24.299381
cmd292e4d03akob8keojrb1mx,Tiziana Terenzi,"Tiziana Terenzi is a luxury perfume house founded in 2012 by the Terenzi family, who have a rich heritage in the world of artisanal perfumery. The company specializes in creating high-quality niche fragrances that are inspired by the natural world, personal experiences, and the history of the family. Tiziana Terenzi aims to evoke emotions and memories through their unique scent compositions, often incorporating rare and precious ingredients. They are known for their elaborate packaging and artistry, making each fragrance a work of art.",https://tizianaterenzi.com/wp-content/uploads/2022/08/TT_logotipo-orizzontale-bianco.png,https://www.tizianaterenzi.com,Italy,2012,niche,,,,,2025-08-28T10:26:33.588489
