id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd4255735c1062d4b55da9,Ravenscourt Apothecary,"Ravenscourt Apothecary specializes in handcrafted artisanal perfumes that blend natural ingredients with meticulous craftsmanship. Founded by a passionate perfumer, the company aims to create unique scent experiences that evoke memories and emotions. They focus on small-batch production to ensure high quality and freshness, and emphasize sustainable practices in sourcing their raw materials. Ravenscourt Apothecary takes pride in their creative approach, offering a variety of signature scents that cater to individual preferences.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.ravenscourtapothecary.com,United States,2018,indie,contact@ravenscourtapothecary.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:53:39.063312
cmd4214d4d0508af12dc64f,Rayef,"Rayef is an emerging perfume company specializing in creating unique and artisanal fragrances that blend traditional perfumery techniques with modern interpretations. Founded by a passionate group of artisans, their story revolves around a commitment to quality, craftsmanship, and the cultural narratives behind each scent. Rayef focuses on using sustainably sourced ingredients, aiming to cater to a clientele that appreciates individuality and luxurious scent experiences.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,www.rayef.com,United States,2020,niche,contact@rayef.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:53:45.368992
cmdc25cbdf9d0571b9ea66d,Raymond Matts,"Raymond Matts is a niche fragrance company known for its artisanal approach to perfumery. Established by Raymond Matts himself, the company focuses on creating unique and sophisticated scents that blend quality ingredients and innovative concepts. The brand emphasizes individuality and personal expression through its diverse fragrance offerings, catering to discerning customers who appreciate niche luxury perfumes. Their story began with a passion for scent and a vision to craft perfumes that narrate stories and evoke emotions, setting them apart in the highly competitive perfume industry.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.raymondmatts.com,United States,2010,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T11:53:51.611606
cmd600e20eb71ad48b75501,Razor Emporium,"Razor Emporium is primarily known for its expertise in the realm of grooming products, with a particular focus on traditional wet shaving. The company specializes in handcrafted and high-quality razors, grooming accessories, and shaving creams, making it a go-to destination for shaving enthusiasts. Established with a passion for classic grooming techniques, Razor Emporium has cultivated a following among customers who appreciate artisanal craftsmanship and vintage aesthetics. The company also offers a selection of perfumes and colognes, aligning with their commitment to quality personal care products.",https://storage.googleapis.com/s.mkswft.com/RmlsZTo3NGQ1YjVlZi01Y2QxLTQ5YzEtYjgzYS1lMzQ2MzRjNTY5MGU=/logo.svg,https://www.razoremporium.com,United States,2012,indie,,,,2025-07-18T12:32:10.942225,2025-08-29T11:53:58.457177
cmd95737f31e67b2004dd94,RE Classified / 调香室,"RE Classified (调香室) is a niche perfume company based in China, specializing in artisanal and unique fragrance compositions. Their offerings often blend traditional perfumery techniques with modern influences, aimed at creating sophisticated scents that resonate with contemporary consumers. The brand emphasizes creativity and individuality, allowing wearers to express their personality through scent. They are also known for their limited editions and exclusive collections.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://reclassified.com,China,2017,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:05.200128
cmdc2f6d88a843e7f5517c8,Re-Eau,Re-Eau is a contemporary perfume company that focuses on creating sustainable and eco-friendly fragrances. Their story began with a passion for redefining the perfume experience through natural ingredients and responsible sourcing methods. The brand specializes in offering unique scents that minimize the ecological footprint while delivering high-quality products that appeal to environmentally conscious consumers.,https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.re-eau.com,United States,2021,indie,contact@re-eau.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:31.099216
cmd279c2446e3ed97426c24,Re Profumo,"Re Profumo is a luxury Italian perfume house known for its artisanal and artistic approach to fragrance creation. Founded in the early 2010s, the brand emphasizes the use of natural ingredients and draws inspiration from various cultural and artistic influences, resulting in unique, evocative scents. Re Profumo prides itself on a small-scale production philosophy, focusing on craftsmanship and the emotional narrative behind each fragrance, appealing to discerning customers who appreciate individuality and complexity in their scents.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.reprofumo.com,Italy,2012,niche,,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:37.857631
cmdacb4c31b85e81b16027e,Real Cosmetics,"Real Cosmetics is a perfume company that focuses on creating high-quality, well-crafted fragrances designed to enhance the personal experience of its customers. Founded on the principles of authenticity and personal expression, Real Cosmetics aims to celebrate individuality through scent. The brand prides itself on using premium ingredients and emphasizes a commitment to sustainability and ethical sourcing in its production processes. Their story encompasses the journey of combining natural elements with modern perfumery techniques to create unique olfactory experiences.",https://img.atom.com//public/images/logo.svg,https://www.realcosmetics.com,United States,2012,indie,contact@realcosmetics.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:46.172345
cmd30355a2d9ed56144c2fb,Real Time,"Real Time is a contemporary fragrance company that specializes in creating unique, high-quality perfumes infused with innovative concepts and sustainable practices. The company aims to merge artistry with science, resulting in scents that resonate with the lifestyle and ethos of modern consumers. Their products often emphasize natural ingredients and eco-friendly packaging, reflecting their commitment to environmental responsibility. Real Time was founded by a passionate group of fragrance enthusiasts dedicated to redefining scent experiences through originality and personalization.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.realtimefragrance.com,United States,2021,indie,contact@realtimefragrance.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:52.031308
cmd4e3af9a2e0617e56218a,Realities Cosmetics,"Realities Cosmetics is a beauty brand that specializes in the creation of high-quality fragrances and personal care products. Established with the vision of providing diverse and inclusive fragrance options, the brand has focused on innovating unique scent profiles that resonate with its audience. Realities Cosmetics aims to enhance individual expression through scent, emphasizing the emotional connections that perfumes can invoke. The company’s story revolves around a commitment to creativity, quality ingredients, and customer satisfaction, positioning itself as a player in the competitive fragrance industry.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,www.realitiescosmetics.com,United States,2020,indie,contact@realitiescosmetics.com,,,2025-07-18T12:32:10.942225,2025-08-29T11:54:58.014957
